TransactionID,DateKey,CustomerKey,ProductKey,ChannelKey,RegionKey,SalesRepKey,Quantity,UnitPrice,DiscountRate,NetAmount
T-20240507-0003,20240507,C-0246,P-400,CH-Online,R-APAC,S-012,1,164.61,0.05,156.38
T-20240507-0004,20240507,C-0044,P-200,CH-Online,R-APAC,S-002,1,95.78,0.15,81.41
T-20240507-0005,20240507,C-0136,P-400,CH-Retail,R-NA-W,S-003,1,47.09,0.0,47.09
T-20240507-0006,20240507,C-0070,P-400,CH-Wholesale,R-APAC,S-015,1,48.01,0.0,48.01
T-20240507-0007,20240507,C-0124,P-400,CH-Retail,R-NA-E,S-002,1,174.63,0.0,174.63
T-20240507-0008,20240507,C-0123,P-100,CH-Online,R-NA-W,S-014,2,80.51,0.1,144.92
T-20240507-0009,20240507,C-0215,P-200,CH-Online,R-EU,S-015,1,130.37,0.0,130.37
T-20240507-0010,20240507,C-0205,P-100,CH-Retail,R-EU,S-003,1,104.46,0.0,104.46
T-20240507-0011,20240507,C-0020,P-300,CH-Online,R-NA-E,S-016,1,156.26,0.0,156.26
T-20240507-0012,20240507,C-0049,P-200,CH-Online,R-NA-W,S-007,1,96.13,0.0,96.13
T-20240507-0013,20240507,C-0143,P-500,CH-Retail,R-NA-W,S-003,1,44.53,0.0,44.53
T-20240507-0014,20240507,C-0261,P-100,CH-Online,R-EU,S-003,1,141.48,0.0,141.48
T-20240507-0015,20240507,C-0085,P-300,CH-Retail,R-NA-W,S-005,1,57.16,0.0,57.16
T-20240507-0016,20240507,C-0049,P-400,CH-Wholesale,R-NA-W,S-017,2,74.97,0.1,134.94
T-20240507-0017,20240507,C-0238,P-300,CH-Online,R-NA-E,S-019,1,106.7,0.0,106.7
T-20240507-0018,20240507,C-0203,P-100,CH-Retail,R-NA-E,S-002,1,71.87,0.0,71.87
T-20240507-0019,20240507,C-0199,P-300,CH-Wholesale,R-APAC,S-002,1,193.88,0.0,193.88
T-20240507-0020,20240507,C-0279,P-500,CH-Retail,R-EU,S-012,1,13.29,0.0,13.29
T-20240507-0021,20240507,C-0026,P-100,CH-Retail,R-EU,S-014,1,136.93,0.0,136.93
T-20240507-0022,20240507,C-0188,P-100,CH-Online,R-NA-W,S-013,1,128.22,0.0,128.22
T-20240507-0023,20240507,C-0253,P-300,CH-Wholesale,R-APAC,S-003,1,67.23,0.1,60.51
T-20240507-0024,20240507,C-0066,P-300,CH-Online,R-NA-W,S-002,1,138.99,0.0,138.99
T-20240507-0025,20240507,C-0215,P-300,CH-Online,R-EU,S-014,1,134.49,0.0,134.49
T-20240507-0026,20240507,C-0023,P-100,CH-Wholesale,R-NA-E,S-003,1,85.38,0.0,85.38
T-20240507-0027,20240507,C-0179,P-100,CH-Online,R-APAC,S-005,1,127.71,0.0,127.71
T-20240507-0028,20240507,C-0055,P-500,CH-Retail,R-NA-W,S-012,1,21.78,0.0,21.78
T-20240507-0029,20240507,C-0094,P-100,CH-Retail,R-NA-W,S-010,2,99.34,0.0,198.67
T-20240507-0030,20240507,C-0173,P-200,CH-Online,R-NA-W,S-007,1,112.22,0.1,101.0
T-20240507-0031,20240507,C-0084,P-300,CH-Online,R-NA-E,S-004,1,45.3,0.0,45.3
T-20240507-0032,20240507,C-0113,P-200,CH-Online,R-APAC,S-007,1,137.15,0.0,137.15
T-20240507-0033,20240507,C-0267,P-200,CH-Retail,R-EU,S-015,1,129.12,0.0,129.12
T-20240507-0034,20240507,C-0223,P-200,CH-Retail,R-NA-E,S-013,1,82.59,0.05,78.46
T-20240507-0035,20240507,C-0216,P-200,CH-Retail,R-NA-E,S-020,1,74.81,0.0,74.81
T-20240507-0036,20240507,C-0058,P-200,CH-Online,R-NA-E,S-019,1,106.87,0.0,106.87
T-20240507-0037,20240507,C-0079,P-100,CH-Retail,R-NA-W,S-002,1,89.61,0.05,85.12
T-20240507-0038,20240507,C-0246,P-400,CH-Online,R-APAC,S-004,1,136.59,0.0,136.59
T-20240507-0039,20240507,C-0237,P-400,CH-Online,R-NA-E,S-002,1,182.42,0.0,182.42
T-20240507-0040,20240507,C-0101,P-100,CH-Online,R-NA-E,S-020,1,75.42,0.0,75.42
T-20240507-0041,20240507,C-0022,P-400,CH-Retail,R-NA-E,S-019,1,93.08,0.0,93.08
T-20240507-0042,20240507,C-0282,P-400,CH-Retail,R-NA-W,S-005,2,92.03,0.0,184.06
T-20240507-0043,20240507,C-0177,P-500,CH-Online,R-EU,S-019,1,23.23,0.0,23.23
T-20240507-0044,20240507,C-0262,P-300,CH-Online,R-APAC,S-011,1,177.37,0.0,177.37
T-20240507-0045,20240507,C-0022,P-400,CH-Retail,R-NA-E,S-002,1,169.82,0.0,169.82
T-20240507-0046,20240507,C-0038,P-400,CH-Retail,R-NA-E,S-017,1,175.95,0.0,175.95
T-20240507-0047,20240507,C-0023,P-100,CH-Online,R-NA-E,S-012,1,105.86,0.0,105.86
T-20240507-0048,20240507,C-0064,P-400,CH-Online,R-NA-W,S-008,1,94.06,0.0,94.06
T-20240507-0049,20240507,C-0195,P-300,CH-Online,R-NA-W,S-020,1,108.55,0.0,108.55
T-20240507-0050,20240507,C-0020,P-300,CH-Online,R-NA-E,S-003,1,167.63,0.0,167.63
T-20240507-0051,20240507,C-0161,P-400,CH-Retail,R-NA-W,S-015,1,177.48,0.0,177.48
T-20240507-0052,20240507,C-0252,P-100,CH-Online,R-NA-W,S-011,1,97.32,0.0,97.32
T-20240507-0053,20240507,C-0240,P-100,CH-Retail,R-NA-E,S-014,1,106.55,0.0,106.55
T-20240507-0054,20240507,C-0020,P-300,CH-Retail,R-NA-E,S-016,1,79.18,0.0,79.18
T-20240507-0055,20240507,C-0198,P-200,CH-Retail,R-APAC,S-010,1,116.4,0.1,104.76
T-20240507-0056,20240507,C-0128,P-200,CH-Retail,R-APAC,S-020,5,125.54,0.1,564.93
T-20240507-0057,20240507,C-0211,P-200,CH-Retail,R-NA-W,S-009,1,80.79,0.0,80.79
T-20240507-0058,20240507,C-0112,P-400,CH-Online,R-NA-E,S-007,1,135.14,0.05,128.39
T-20240507-0059,20240507,C-0025,P-100,CH-Online,R-NA-W,S-019,1,110.67,0.1,99.61
T-20240507-0060,20240507,C-0251,P-300,CH-Online,R-NA-E,S-010,1,93.63,0.0,93.63
T-20240507-0061,20240507,C-0241,P-300,CH-Online,R-APAC,S-008,1,171.91,0.0,171.91
T-20240507-0062,20240507,C-0210,P-300,CH-Retail,R-NA-E,S-003,1,71.22,0.0,71.22
T-20240507-0063,20240507,C-0102,P-100,CH-Retail,R-EU,S-012,1,108.13,0.0,108.13
T-20240507-0064,20240507,C-0250,P-300,CH-Retail,R-APAC,S-020,1,137.65,0.0,137.65
T-20240507-0065,20240507,C-0216,P-100,CH-Retail,R-NA-E,S-016,1,109.71,0.0,109.71
T-20240507-0066,20240507,C-0107,P-300,CH-Wholesale,R-NA-W,S-019,1,193.24,0.0,193.24
T-20240507-0067,20240507,C-0277,P-200,CH-Retail,R-EU,S-008,1,145.49,0.1,130.94
T-20240507-0068,20240507,C-0282,P-200,CH-Online,R-NA-W,S-007,1,79.77,0.1,71.8
T-20240507-0069,20240507,C-0010,P-400,CH-Retail,R-EU,S-012,5,57.0,0.0,284.98
T-20240507-0070,20240507,C-0231,P-500,CH-Online,R-EU,S-016,1,29.62,0.0,29.62
T-20240507-0071,20240507,C-0055,P-300,CH-Online,R-NA-W,S-010,1,112.83,0.0,112.83
T-20240507-0072,20240507,C-0088,P-300,CH-Online,R-EU,S-003,1,135.5,0.0,135.5
T-20240507-0073,20240507,C-0032,P-100,CH-Wholesale,R-NA-E,S-018,1,114.89,0.05,109.15
T-20240507-0074,20240507,C-0048,P-300,CH-Retail,R-NA-W,S-018,1,119.48,0.0,119.48
T-20240507-0075,20240507,C-0283,P-100,CH-Retail,R-NA-W,S-011,1,132.78,0.0,132.78
T-20240507-0076,20240507,C-0076,P-400,CH-Retail,R-EU,S-001,1,141.94,0.15,120.65
T-20240507-0077,20240507,C-0032,P-300,CH-Retail,R-NA-E,S-015,1,128.12,0.05,121.71
T-20240507-0078,20240507,C-0103,P-200,CH-Wholesale,R-NA-W,S-013,2,120.03,0.0,240.05
T-20240507-0079,20240507,C-0292,P-300,CH-Retail,R-NA-E,S-001,1,165.72,0.0,165.72
T-20240507-0080,20240507,C-0183,P-500,CH-Online,R-APAC,S-015,1,49.42,0.0,49.42
T-20240507-0081,20240507,C-0108,P-400,CH-Online,R-EU,S-018,5,121.05,0.0,605.23
T-20240507-0082,20240507,C-0178,P-100,CH-Online,R-NA-W,S-006,1,133.02,0.05,126.37
T-20240507-0083,20240507,C-0223,P-400,CH-Retail,R-NA-E,S-006,5,68.22,0.0,341.08
T-20240507-0084,20240507,C-0146,P-200,CH-Online,R-NA-E,S-015,1,100.53,0.0,100.53
T-20240507-0085,20240507,C-0157,P-200,CH-Online,R-EU,S-006,1,94.51,0.0,94.51
T-20240507-0086,20240507,C-0266,P-400,CH-Online,R-EU,S-014,1,45.73,0.0,45.73
T-20240507-0087,20240507,C-0295,P-300,CH-Retail,R-NA-E,S-014,1,118.19,0.0,118.19
T-20240507-0088,20240507,C-0131,P-100,CH-Retail,R-NA-W,S-020,1,142.84,0.0,142.84
T-20240507-0089,20240507,C-0221,P-100,CH-Online,R-EU,S-017,1,85.05,0.0,85.05
T-20240507-0090,20240507,C-0170,P-400,CH-Retail,R-NA-W,S-011,1,190.81,0.0,190.81
T-20240507-0091,20240507,C-0128,P-300,CH-Online,R-APAC,S-018,1,165.37,0.1,148.84
T-20240507-0092,20240507,C-0154,P-400,CH-Wholesale,R-NA-W,S-011,1,171.07,0.05,162.52
T-20240507-0093,20240507,C-0246,P-200,CH-Wholesale,R-APAC,S-020,2,138.66,0.0,277.32
T-20240507-0094,20240507,C-0160,P-300,CH-Retail,R-EU,S-009,3,152.42,0.0,457.26
T-20240507-0095,20240507,C-0255,P-400,CH-Retail,R-NA-E,S-020,1,91.46,0.0,91.46
T-20240507-0096,20240507,C-0155,P-100,CH-Retail,R-APAC,S-008,1,108.43,0.0,108.43
T-20240507-0097,20240507,C-0118,P-100,CH-Wholesale,R-NA-E,S-018,1,85.01,0.0,85.01
T-20240507-0098,20240507,C-0123,P-300,CH-Retail,R-NA-W,S-017,1,132.65,0.1,119.39
T-20240507-0099,20240507,C-0105,P-300,CH-Retail,R-APAC,S-012,1,135.46,0.0,135.46
T-20240507-0100,20240507,C-0198,P-100,CH-Online,R-APAC,S-005,1,141.45,0.05,134.38
T-20240507-0101,20240507,C-0223,P-200,CH-Online,R-NA-E,S-019,1,134.55,0.0,134.55
T-20240507-0102,20240507,C-0264,P-300,CH-Retail,R-NA-W,S-015,1,106.43,0.0,106.43
T-20240507-0103,20240507,C-0108,P-100,CH-Wholesale,R-EU,S-018,1,139.96,0.1,125.97
T-20240507-0104,20240507,C-0088,P-100,CH-Retail,R-EU,S-004,1,74.42,0.0,74.42
T-20240507-0105,20240507,C-0274,P-400,CH-Retail,R-APAC,S-014,1,155.66,0.05,147.88
T-20240507-0106,20240507,C-0201,P-500,CH-Retail,R-EU,S-014,1,45.93,0.15,39.04
T-20240507-0107,20240507,C-0022,P-200,CH-Retail,R-NA-E,S-013,1,101.79,0.0,101.79
T-20240507-0108,20240507,C-0191,P-100,CH-Retail,R-NA-E,S-008,3,113.57,0.0,340.72
T-20240507-0109,20240507,C-0050,P-200,CH-Retail,R-NA-E,S-013,1,101.56,0.0,101.56
T-20240507-0110,20240507,C-0074,P-200,CH-Online,R-EU,S-001,1,132.07,0.0,132.07
T-20240507-0111,20240507,C-0135,P-300,CH-Retail,R-APAC,S-017,1,195.78,0.0,195.78
T-20240507-0112,20240507,C-0155,P-100,CH-Retail,R-APAC,S-009,1,116.0,0.0,116.0
T-20240507-0113,20240507,C-0015,P-400,CH-Online,R-NA-E,S-009,1,164.28,0.0,164.28
T-20240507-0114,20240507,C-0087,P-100,CH-Retail,R-EU,S-017,1,76.58,0.0,76.58
T-20240507-0115,20240507,C-0213,P-200,CH-Online,R-EU,S-011,2,143.42,0.0,286.83
T-20240507-0116,20240507,C-0077,P-300,CH-Online,R-EU,S-014,1,74.21,0.0,74.21
T-20240507-0117,20240507,C-0160,P-300,CH-Retail,R-EU,S-016,2,185.56,0.0,371.11
T-20240507-0118,20240507,C-0084,P-200,CH-Online,R-NA-E,S-004,1,143.64,0.0,143.64
T-20240507-0119,20240507,C-0112,P-300,CH-Online,R-NA-E,S-014,1,113.49,0.0,113.49
T-20240507-0120,20240507,C-0233,P-300,CH-Retail,R-NA-W,S-010,1,136.27,0.0,136.27
T-20240507-0121,20240507,C-0121,P-100,CH-Retail,R-EU,S-013,1,78.83,0.05,74.89
T-20240508-0000,20240508,C-0043,P-100,CH-Online,R-NA-E,S-020,1,145.55,0.0,145.55
T-20240508-0001,20240508,C-0086,P-100,CH-Retail,R-NA-W,S-014,1,139.23,0.0,139.23
T-20240508-0002,20240508,C-0148,P-200,CH-Online,R-NA-W,S-001,1,78.85,0.0,78.85
T-20240508-0003,20240508,C-0214,P-200,CH-Retail,R-NA-E,S-011,2,96.22,0.0,192.45
T-20240508-0004,20240508,C-0268,P-100,CH-Retail,R-EU,S-010,1,102.7,0.0,102.7
T-20240508-0005,20240508,C-0227,P-200,CH-Wholesale,R-APAC,S-014,1,91.86,0.0,91.86
T-20240508-0006,20240508,C-0218,P-100,CH-Retail,R-EU,S-015,1,149.22,0.0,149.22
T-20240508-0007,20240508,C-0270,P-100,CH-Wholesale,R-NA-E,S-015,1,121.18,0.15,103.0
T-20240508-0008,20240508,C-0236,P-200,CH-Online,R-EU,S-002,2,149.85,0.0,299.7
T-20240508-0009,20240508,C-0212,P-300,CH-Online,R-EU,S-006,1,46.71,0.1,42.04
T-20240508-0010,20240508,C-0100,P-100,CH-Online,R-NA-E,S-009,1,130.91,0.0,130.91
T-20240508-0011,20240508,C-0076,P-300,CH-Online,R-EU,S-006,2,195.43,0.1,351.78
T-20240508-0012,20240508,C-0255,P-100,CH-Retail,R-NA-E,S-001,1,110.62,0.0,110.62
T-20240508-0013,20240508,C-0189,P-500,CH-Retail,R-NA-W,S-005,3,36.25,0.0,108.76
T-20240508-0014,20240508,C-0009,P-100,CH-Retail,R-EU,S-012,1,140.3,0.0,140.3
T-20240508-0015,20240508,C-0125,P-100,CH-Retail,R-NA-E,S-016,1,104.91,0.05,99.66
T-20240508-0016,20240508,C-0216,P-100,CH-Retail,R-NA-E,S-001,1,134.38,0.0,134.38
T-20240508-0017,20240508,C-0222,P-300,CH-Online,R-NA-W,S-017,1,182.86,0.0,182.86
T-20240508-0018,20240508,C-0197,P-400,CH-Online,R-EU,S-018,1,74.15,0.0,74.15
T-20240508-0019,20240508,C-0079,P-300,CH-Wholesale,R-NA-W,S-005,3,144.5,0.05,411.81
T-20240508-0020,20240508,C-0247,P-400,CH-Online,R-NA-W,S-020,1,164.16,0.0,164.16
T-20240508-0021,20240508,C-0276,P-400,CH-Wholesale,R-NA-W,S-020,1,118.2,0.0,118.2
T-20240508-0022,20240508,C-0214,P-300,CH-Online,R-NA-E,S-013,1,154.8,0.0,154.8
T-20240508-0023,20240508,C-0224,P-200,CH-Online,R-NA-W,S-017,1,105.64,0.0,105.64
T-20240508-0024,20240508,C-0070,P-100,CH-Retail,R-APAC,S-016,1,119.93,0.0,119.93
T-20240508-0025,20240508,C-0139,P-300,CH-Retail,R-NA-W,S-013,1,182.63,0.15,155.23
T-20240508-0026,20240508,C-0131,P-400,CH-Retail,R-NA-W,S-020,1,141.62,0.0,141.62
T-20240508-0027,20240508,C-0067,P-100,CH-Retail,R-NA-E,S-003,1,125.5,0.0,125.5
T-20240508-0028,20240508,C-0157,P-500,CH-Wholesale,R-EU,S-006,1,32.64,0.0,32.64
T-20240508-0029,20240508,C-0011,P-100,CH-Retail,R-NA-E,S-011,2,115.37,0.1,207.66
T-20240508-0030,20240508,C-0252,P-100,CH-Retail,R-NA-W,S-007,1,109.08,0.0,109.08
T-20240508-0031,20240508,C-0183,P-300,CH-Retail,R-APAC,S-014,3,86.78,0.0,260.33
T-20240508-0032,20240508,C-0107,P-200,CH-Retail,R-NA-W,S-012,3,74.85,0.0,224.54
T-20240508-0033,20240508,C-0050,P-300,CH-Online,R-NA-E,S-001,3,146.95,0.0,440.84
T-20240508-0034,20240508,C-0143,P-100,CH-Online,R-NA-W,S-017,1,117.85,0.05,111.96
T-20240508-0035,20240508,C-0132,P-100,CH-Retail,R-NA-E,S-018,1,111.73,0.0,111.73
T-20240508-0036,20240508,C-0288,P-300,CH-Online,R-NA-W,S-011,3,110.58,0.0,331.75
T-20240508-0037,20240508,C-0235,P-500,CH-Online,R-NA-E,S-012,1,18.87,0.0,18.87
T-20240508-0038,20240508,C-0202,P-200,CH-Wholesale,R-NA-E,S-013,1,108.38,0.1,97.54
T-20240508-0039,20240508,C-0094,P-100,CH-Retail,R-NA-W,S-013,1,118.63,0.0,118.63
T-20240508-0040,20240508,C-0041,P-400,CH-Retail,R-NA-E,S-005,1,112.9,0.1,101.61
T-20240508-0041,20240508,C-0210,P-500,CH-Retail,R-NA-E,S-012,3,33.21,0.0,99.64
T-20240508-0042,20240508,C-0133,P-200,CH-Online,R-NA-E,S-004,1,82.49,0.0,82.49
T-20240508-0043,20240508,C-0232,P-300,CH-Online,R-NA-W,S-020,1,191.09,0.1,171.98
T-20240508-0044,20240508,C-0238,P-500,CH-Wholesale,R-NA-E,S-010,1,15.84,0.0,15.84
T-20240508-0045,20240508,C-0081,P-400,CH-Retail,R-APAC,S-017,1,42.07,0.0,42.07
T-20240508-0046,20240508,C-0039,P-300,CH-Online,R-EU,S-013,1,110.03,0.0,110.03
T-20240508-0047,20240508,C-0234,P-100,CH-Retail,R-NA-W,S-015,1,137.72,0.05,130.83
T-20240508-0048,20240508,C-0288,P-300,CH-Retail,R-NA-W,S-019,2,95.71,0.0,191.43
T-20240508-0049,20240508,C-0178,P-400,CH-Online,R-NA-W,S-010,1,172.45,0.0,172.45
T-20240508-0050,20240508,C-0088,P-400,CH-Online,R-EU,S-007,1,72.97,0.0,72.97
T-20240508-0051,20240508,C-0145,P-100,CH-Retail,R-NA-E,S-012,1,146.62,0.0,146.62
T-20240508-0052,20240508,C-0276,P-300,CH-Retail,R-NA-W,S-013,1,122.73,0.0,122.73
T-20240508-0053,20240508,C-0245,P-400,CH-Wholesale,R-NA-E,S-015,1,62.37,0.0,62.37
T-20240508-0054,20240508,C-0124,P-200,CH-Retail,R-NA-E,S-016,1,131.63,0.0,131.63
T-20240508-0055,20240508,C-0136,P-400,CH-Retail,R-NA-W,S-007,2,106.92,0.1,192.46
T-20240508-0056,20240508,C-0251,P-400,CH-Online,R-NA-E,S-002,3,107.11,0.1,289.19
T-20240508-0057,20240508,C-0044,P-200,CH-Retail,R-APAC,S-018,1,80.37,0.05,76.35
T-20240508-0058,20240508,C-0108,P-400,CH-Online,R-EU,S-015,1,63.96,0.0,63.96
T-20240508-0059,20240508,C-0083,P-300,CH-Online,R-NA-W,S-015,1,59.51,0.0,59.51
T-20240508-0060,20240508,C-0278,P-200,CH-Online,R-EU,S-018,1,133.32,0.0,133.32
T-20240508-0061,20240508,C-0161,P-300,CH-Retail,R-NA-W,S-011,1,191.66,0.0,191.66
T-20240508-0062,20240508,C-0262,P-300,CH-Online,R-APAC,S-001,1,165.52,0.0,165.52
T-20240508-0063,20240508,C-0097,P-100,CH-Online,R-NA-W,S-005,1,103.08,0.0,103.08
T-20240508-0064,20240508,C-0061,P-300,CH-Online,R-NA-W,S-017,2,129.24,0.0,258.48
T-20240508-0065,20240508,C-0050,P-100,CH-Online,R-NA-E,S-011,1,87.25,0.15,74.16
T-20240508-0066,20240508,C-0076,P-100,CH-Retail,R-EU,S-009,1,80.07,0.15,68.06
T-20240508-0067,20240508,C-0165,P-500,CH-Online,R-NA-E,S-008,1,18.86,0.0,18.86
T-20240508-0068,20240508,C-0228,P-100,CH-Retail,R-NA-W,S-020,1,94.41,0.15,80.25
T-20240508-0069,20240508,C-0195,P-200,CH-Retail,R-NA-W,S-001,1,81.25,0.0,81.25
T-20240508-0070,20240508,C-0231,P-500,CH-Retail,R-EU,S-009,5,36.88,0.0,184.4
T-20240508-0071,20240508,C-0061,P-400,CH-Retail,R-NA-W,S-014,1,140.35,0.0,140.35
T-20240508-0072,20240508,C-0267,P-300,CH-Retail,R-EU,S-014,3,126.75,0.0,380.25
T-20240508-0073,20240508,C-0067,P-400,CH-Online,R-NA-E,S-004,1,112.08,0.0,112.08
T-20240508-0074,20240508,C-0058,P-100,CH-Online,R-NA-E,S-014,1,107.0,0.0,107.0
T-20240508-0075,20240508,C-0084,P-400,CH-Retail,R-NA-E,S-003,3,87.67,0.1,236.7
T-20240508-0076,20240508,C-0196,P-200,CH-Online,R-NA-W,S-018,3,108.93,0.15,277.77
T-20240508-0077,20240508,C-0212,P-100,CH-Retail,R-EU,S-017,2,72.91,0.0,145.82
T-20240508-0078,20240508,C-0029,P-400,CH-Online,R-NA-W,S-009,1,199.23,0.05,189.27
T-20240508-0079,20240508,C-0142,P-200,CH-Online,R-NA-E,S-017,3,87.63,0.0,262.88
T-20240508-0080,20240508,C-0274,P-100,CH-Online,R-APAC,S-020,1,92.71,0.0,92.71
T-20240508-0081,20240508,C-0209,P-400,CH-Retail,R-NA-E,S-018,1,177.51,0.0,177.51
T-20240508-0082,20240508,C-0271,P-100,CH-Retail,R-EU,S-015,1,124.5,0.0,124.5
T-20240508-0083,20240508,C-0116,P-100,CH-Online,R-APAC,S-005,1,89.2,0.1,80.28
T-20240508-0084,20240508,C-0089,P-400,CH-Online,R-APAC,S-003,5,101.54,0.0,507.69
T-20240508-0085,20240508,C-0269,P-200,CH-Retail,R-NA-W,S-014,1,119.64,0.0,119.64
T-20240508-0086,20240508,C-0120,P-400,CH-Wholesale,R-NA-W,S-004,1,96.91,0.0,96.91
T-20240508-0087,20240508,C-0024,P-400,CH-Retail,R-NA-W,S-003,1,127.77,0.0,127.77
T-20240508-0088,20240508,C-0190,P-300,CH-Retail,R-NA-E,S-018,2,60.98,0.0,121.96
T-20240508-0089,20240508,C-0047,P-400,CH-Retail,R-NA-W,S-006,1,95.35,0.05,90.59
T-20240508-0090,20240508,C-0025,P-100,CH-Online,R-NA-W,S-006,1,89.47,0.0,89.47
T-20240508-0091,20240508,C-0105,P-100,CH-Retail,R-APAC,S-019,1,118.69,0.05,112.75
T-20240508-0092,20240508,C-0065,P-400,CH-Retail,R-NA-E,S-009,1,45.46,0.0,45.46
T-20240508-0093,20240508,C-0029,P-200,CH-Online,R-NA-W,S-013,1,137.95,0.0,137.95
T-20240508-0094,20240508,C-0169,P-100,CH-Wholesale,R-NA-E,S-016,1,98.49,0.0,98.49
T-20240508-0095,20240508,C-0022,P-500,CH-Online,R-NA-E,S-015,1,44.64,0.0,44.64
T-20240508-0096,20240508,C-0076,P-400,CH-Online,R-EU,S-015,1,197.48,0.0,197.48
T-20240508-0097,20240508,C-0129,P-400,CH-Online,R-NA-E,S-010,1,76.49,0.1,68.84
T-20240508-0098,20240508,C-0016,P-500,CH-Online,R-NA-E,S-017,1,15.1,0.0,15.1
T-20240508-0099,20240508,C-0231,P-300,CH-Retail,R-EU,S-014,1,59.52,0.0,59.52
T-20240508-0100,20240508,C-0131,P-300,CH-Online,R-NA-W,S-001,1,174.84,0.0,174.84
T-20240508-0101,20240508,C-0228,P-100,CH-Retail,R-NA-W,S-013,1,118.62,0.0,118.62
T-20240509-0000,20240509,C-0050,P-300,CH-Online,R-NA-E,S-014,1,79.52,0.0,79.52
T-20240509-0001,20240509,C-0121,P-300,CH-Online,R-EU,S-014,1,50.6,0.0,50.6
T-20240509-0002,20240509,C-0179,P-400,CH-Retail,R-APAC,S-010,1,64.63,0.1,58.17
T-20240509-0003,20240509,C-0164,P-400,CH-Retail,R-NA-W,S-001,1,109.9,0.0,109.9
T-20240509-0004,20240509,C-0286,P-200,CH-Online,R-NA-E,S-014,1,94.08,0.15,79.97
T-20240509-0005,20240509,C-0098,P-200,CH-Online,R-NA-W,S-019,1,102.52,0.15,87.14
T-20240509-0006,20240509,C-0177,P-400,CH-Online,R-EU,S-003,1,127.83,0.0,127.83
T-20240509-0007,20240509,C-0160,P-100,CH-Retail,R-EU,S-006,1,122.35,0.05,116.23
T-20240509-0008,20240509,C-0207,P-500,CH-Retail,R-NA-E,S-007,1,48.51,0.0,48.51
T-20240509-0009,20240509,C-0073,P-400,CH-Retail,R-NA-E,S-015,2,183.95,0.0,367.9
T-20240509-0010,20240509,C-0218,P-200,CH-Retail,R-EU,S-013,1,116.21,0.0,116.21
T-20240509-0011,20240509,C-0022,P-300,CH-Online,R-NA-E,S-010,1,75.2,0.0,75.2
T-20240509-0012,20240509,C-0115,P-200,CH-Wholesale,R-EU,S-018,1,121.37,0.15,103.16
T-20240509-0013,20240509,C-0166,P-100,CH-Retail,R-EU,S-005,1,90.27,0.0,90.27
T-20240509-0014,20240509,C-0142,P-100,CH-Online,R-NA-E,S-012,1,117.68,0.0,117.68
T-20240509-0015,20240509,C-0069,P-200,CH-Retail,R-NA-E,S-013,1,140.46,0.0,140.46
T-20240509-0016,20240509,C-0010,P-200,CH-Online,R-EU,S-017,1,142.25,0.0,142.25
T-20240509-0017,20240509,C-0172,P-400,CH-Online,R-NA-E,S-019,1,190.1,0.0,190.1
T-20240509-0018,20240509,C-0075,P-200,CH-Retail,R-EU,S-004,1,96.21,0.0,96.21
T-20240509-0019,20240509,C-0051,P-300,CH-Online,R-APAC,S-015,1,103.86,0.0,103.86
T-20240509-0020,20240509,C-0290,P-100,CH-Online,R-NA-W,S-020,1,148.35,0.0,148.35
T-20240509-0021,20240509,C-0016,P-200,CH-Retail,R-NA-E,S-015,1,103.35,0.0,103.35
T-20240509-0022,20240509,C-0068,P-200,CH-Retail,R-EU,S-008,1,91.79,0.1,82.61
T-20240509-0023,20240509,C-0057,P-300,CH-Retail,R-NA-E,S-009,5,165.76,0.05,787.35
T-20240509-0024,20240509,C-0181,P-300,CH-Online,R-NA-W,S-014,1,54.02,0.0,54.02
T-20240509-0025,20240509,C-0216,P-300,CH-Online,R-NA-E,S-009,1,145.02,0.0,145.02
T-20240509-0026,20240509,C-0201,P-400,CH-Online,R-EU,S-011,1,154.2,0.0,154.2
T-20240509-0027,20240509,C-0293,P-300,CH-Online,R-EU,S-007,1,47.7,0.0,47.7
T-20240509-0028,20240509,C-0266,P-200,CH-Online,R-EU,S-011,1,117.78,0.0,117.78
T-20240509-0029,20240509,C-0095,P-400,CH-Online,R-EU,S-003,1,111.14,0.1,100.02
T-20240509-0030,20240509,C-0228,P-300,CH-Wholesale,R-NA-W,S-017,1,173.5,0.0,173.5
T-20240509-0031,20240509,C-0169,P-300,CH-Retail,R-NA-E,S-018,1,91.96,0.0,91.96
T-20240509-0032,20240509,C-0290,P-400,CH-Retail,R-NA-W,S-011,1,41.94,0.1,37.75
T-20240509-0033,20240509,C-0265,P-100,CH-Online,R-APAC,S-014,1,118.52,0.0,118.52
T-20240509-0034,20240509,C-0157,P-200,CH-Online,R-EU,S-013,1,129.99,0.0,129.99
T-20240509-0035,20240509,C-0041,P-100,CH-Online,R-NA-E,S-014,1,130.24,0.0,130.24
T-20240509-0036,20240509,C-0230,P-400,CH-Online,R-EU,S-010,1,76.33,0.0,76.33
T-20240509-0037,20240509,C-0001,P-300,CH-Online,R-NA-W,S-012,1,122.24,0.0,122.24
T-20240509-0038,20240509,C-0114,P-500,CH-Online,R-EU,S-011,5,26.03,0.0,130.16
T-20240509-0039,20240509,C-0192,P-300,CH-Retail,R-APAC,S-006,5,89.35,0.1,402.09
T-20240509-0040,20240509,C-0122,P-100,CH-Retail,R-APAC,S-005,1,136.66,0.05,129.83
